ensembl_gene_id,ppaniscus_homolog_ensembl_gene,ptroglodytes_homolog_ensembl_gene,ggallus_homolog_ensembl_gene,mmusculus_homolog_ensembl_gene,ggorilla_homolog_ensembl_gene,mdomestica_homolog_ensembl_gene,pabelii_homolog_ensembl_gene,oanatinus_homolog_ensembl_gene,mmulatta_homolog_ensembl_gene
ENSG00000137601,ENSPPAG00000018386,ENSPTRG00000016588,ENSGALG00000009683,ENSMUSG00000031644,ENSGGOG00000008001,ENSMODG00000002981,ENSPPYG00000015190,ENSOANG00000007443,ENSMMUG00000012244
ENSG00000145439,ENSPPAG00000037448,ENSPTRG00000016585,ENSGALG00000009714,ENSMUSG00000031641,ENSGGOG00000024424,ENSMODG00000002852,ENSPPYG00000015188,ENSOANG00000007445,ENSMMUG00000015921
ENSG00000145451,ENSPPAG00000036427,ENSPTRG00000016607,ENSGALG00000010781,ENSMUSG00000038257,ENSGGOG00000006359,ENSMODG00000003650,ENSPPYG00000015213,ENSOANG00000005603,ENSMMUG00000008868
ENSG00000150625,ENSPPAG00000042891,ENSPTRG00000016609,ENSGALG00000043480,ENSMUSG00000031517,ENSGGOG00000002629,ENSMODG00000003704,ENSPPYG00000015214,ENSOANG00000003589,ENSMMUG00000007814
ENSG00000150627,ENSPPAG00000043468,ENSPTRG00000016611,ENSGALG00000043106,ENSMUSG00000039375,ENSGGOG00000010477,ENSMODG00000003734,ENSPPYG00000015215,ENSOANG00000010927,ENSMMUG00000013730
ENSG00000150628,ENSPPAG00000034537,ENSPTRG00000016612,ENSGALG00000010822,ENSMUSG00000031518,ENSGGOG00000001066,ENSMODG00000003744,ENSPPYG00000015216,ENSOANG00000010926,ENSMMUG00000013733
ENSG00000150630,ENSPPAG00000043349,ENSPTRG00000016616,ENSGALG00000010847,ENSMUSG00000031520,ENSGGOG00000040176,ENSMODG00000003799,ENSPPYG00000015219,ENSOANG00000029205,ENSMMUG00000003748
ENSG00000151726,ENSPPAG00000035756,ENSPTRG00000016644,ENSGALG00000010628,ENSMUSG00000018796,ENSGGOG00000009966,ENSMODG00000004620,ENSPPYG00000015239,ENSOANG00000010805,ENSMMUG00000012177
ENSG00000153395,ENSPPAG00000041910,ENSPTRG00000016701,ENSGALG00000013189,ENSMUSG00000021608,ENSGGOG00000015639,ENSMODG00000001420,ENSPPYG00000015319,ENSOANG00000014456,ENSMMUG00000005199
ENSG00000154447,ENSPPAG00000034156,ENSPTRG00000016587,ENSGALG00000009692,ENSMUSG00000031642,ENSGGOG00000000154,ENSMODG00000002876,ENSPPYG00000015189,ENSOANG00000007444,ENSMMUG00000012701
ENSG00000154553,ENSPPAG00000033898,ENSPTRG00000016654,ENSGALG00000013414,ENSMUSG00000031636,ENSGGOG00000001942,ENSMODG00000004796,ENSPPYG00000015251,ENSOANG00000006867,ENSMMUG00000015407
ENSG00000164104,ENSPPAG00000030302,ENSPTRG00000049874,ENSGALG00000010745,ENSMUSG00000054717,ENSGGOG00000043516,ENSMODG00000003527,ENSPPYG00000015204,ENSOANG00000029120,ENSMMUG00000020008
ENSG00000164105,ENSPPAG00000034405,ENSPTRG00000016598,ENSGALG00000036252,ENSMUSG00000031609,ENSGGOG00000005082,ENSMODG00000003536,ENSPPYG00000015205,ENSOANG00000011493,ENSMMUG00000002401
ENSG00000164106,ENSPPAG00000036840,ENSPTRG00000016599,ENSGALG00000010755,ENSMUSG00000031610,ENSGGOG00000025633,ENSMODG00000003543,ENSPPYG00000015206,ENSOANG00000011492,ENSMMUG00000002399
ENSG00000164117,ENSPPAG00000035822,ENSPTRG00000016604,ENSGALG00000010764,ENSMUSG00000038206,ENSGGOG00000005344,ENSMODG00000003584,ENSPPYG00000015210,ENSOANG00000005600,ENSMMUG00000002331
ENSG00000164118,ENSPPAG00000031462,ENSPTRG00000016605,ENSGALG00000020201,ENSMUSG00000038215,ENSGGOG00000025044,ENSMODG00000003603,ENSPPYG00000015211,ENSOANG00000005601,ENSMMUG00000001743
ENSG00000164122,ENSPPAG00000034799,ENSPTRG00000016614,ENSGALG00000010837,ENSMUSG00000031519,ENSGGOG00000009089,ENSMODG00000003766,ENSPPYG00000015217,ENSOANG00000010925,ENSMMUG00000013736
ENSG00000164151,ENSPPAG00000039831,ENSPTRG00000016711,ENSGALG00000045953,ENSMUSG00000034525,ENSGGOG00000025867,ENSMODG00000001540,ENSPPYG00000015329,ENSOANG00000001751,ENSMMUG00000001063
ENSG00000164306,ENSPPAG00000038308,ENSPTRG00000016642,ENSGALG00000010636,ENSMUSG00000038225,ENSGGOG00000011879,ENSMODG00000004526,ENSPPYG00000015237,ENSOANG00000008783,ENSMMUG00000012175
ENSG00000164342,ENSPPAG00000031280,ENSPTRG00000016658,ENSGALG00000013468,ENSMUSG00000031639,ENSGGOG00000023623,ENSMODG00000004861,ENSPPYG00000015254,ENSOANG00000004937,ENSMMUG00000021762
ENSG00000164363,ENSPPAG00000031319,ENSPTRG00000016695,ENSGALG00000013180,ENSMUSG00000021612,ENSGGOG00000038696,ENSMODG00000000921,ENSPPYG00000015314,ENSOANG00000014449,ENSMMUG00000010938
ENSG00000168310,ENSPPAG00000034580,ENSPTRG00000050798,ENSGALG00000010642,ENSMUSG00000031627,ENSGGOG00000016559,ENSMODG00000004393,ENSPPYG00000015235,ENSOANG00000020247,ENSMMUG00000015087
ENSG00000168538,ENSPPAG00000028586,ENSPTRG00000016633,ENSGALG00000010654,ENSMUSG00000038102,ENSGGOG00000036530,ENSMODG00000004292,ENSPPYG00000015231,ENSOANG00000015704,ENSMMUG00000023651
ENSG00000174358,ENSPPAG00000038033,ENSPTRG00000016694,ENSGALG00000019527,ENSMUSG00000021565,ENSGGOG00000007544,ENSMODG00000000905,ENSPPYG00000015313,ENSOANG00000014448,ENSMMUG00000010935
ENSG00000174473,ENSPPAG00000003147,ENSPTRG00000016595,ENSGALG00000030588,ENSMUSG00000096914,ENSGGOG00000002766,ENSMODG00000003514,ENSPPYG00000015201,ENSOANG00000003214,ENSMMUG00000016767
ENSG00000180104,ENSPPAG00000033467,ENSPTRG00000016680,ENSGALG00000013397,ENSMUSG00000034152,ENSGGOG00000013711,ENSMODG00000000661,ENSPPYG00000015301,ENSOANG00000010181,ENSMMUG00000003787
ENSG00000196104,ENSPPAG00000032890,ENSPTRG00000016579,ENSGALG00000009568,ENSMUSG00000054162,ENSGGOG00000036722,ENSMODG00000002474,ENSPPYG00000015182,ENSOANG00000014484,ENSMMUG00000006851
ENSG00000205129,ENSPPAG00000022550,ENSPTRG00000031058,ENSGALG00000013287,ENSMUSG00000071103,ENSGGOG00000027706,ENSMODG00000004751,ENSPPYG00000015248,ENSOANG00000003387,ENSMMUG00000048393
ENSG00000215217,ENSPPAG00000041883,ENSPTRG00000034032,ENSGALG00000027654,ENSMUSG00000021534,ENSGGOG00000011202,ENSMODG00000028523,ENSPPYG00000015336,ENSOANG00000029977,ENSMMUG00000018745
ENSG00000239112,ENSPPAG00000001758,ENSPTRG00000038499,ENSGALG00000025681,ENSMUSG00000089317,ENSGGOG00000034405,ENSMODG00000027143,ENSPPYG00000028511,ENSOANG00000028071,ENSMMUG00000035865
ENSG00000016082,ENSPPAG00000034172,ENSPTRG00000016858,ENSGALG00000014884,ENSMUSG00000042258,ENSGGOG00000009588,ENSMODG00000019439,ENSPPYG00000015449,ENSOANG00000010771,ENSMMUG00000003984
ENSG00000038382,ENSPPAG00000042679,ENSPTRG00000016735,ENSGALG00000031495,ENSMUSG00000022263,ENSGGOG00000013607,ENSMODG00000002909,ENSPPYG00000015350,ENSOANG00000011610,ENSMMUG00000015489
ENSG00000039560,ENSPPAG00000039153,ENSPTRG00000016781,ENSGALG00000003353,ENSMUSG00000022246,ENSGGOG00000024320,ENSMODG00000020394,ENSPPYG00000015387,ENSOANG00000010883,ENSMMUG00000013739
ENSG00000040731,ENSPPAG00000035607,ENSPTRG00000016758,ENSGALG00000032022,ENSMUSG00000022321,ENSGGOG00000012457,ENSMODG00000004059,ENSPPYG00000015367,ENSOANG00000002504,ENSMMUG00000012293
ENSG00000070193,ENSPPAG00000039278,ENSPTRG00000051664,ENSGALG00000014872,ENSMUSG00000021732,ENSGGOG00000004647,ENSMODG00000020271,ENSPPYG00000015444,ENSOANG00000001660,ENSMMUG00000047162
ENSG00000079215,ENSPPAG00000032856,ENSPTRG00000016800,ENSGALG00000003582,ENSMUSG00000005360,ENSGGOG00000004661,ENSMODG00000020352,ENSPPYG00000015403,ENSOANG00000012886,ENSMMUG00000006202
ENSG00000082213,ENSPPAG00000030089,ENSPTRG00000016763,ENSGALG00000012909,ENSMUSG00000022195,ENSGGOG00000011027,ENSMODG00000004823,ENSPPYG00000015371,ENSOANG00000015740,ENSMMUG00000012200
ENSG00000112977,ENSPPAG00000042372,ENSPTRG00000040212,ENSGALG00000013002,ENSMUSG00000039168,ENSGGOG00000012480,ENSMODG00000025607,ENSPPYG00000015347,ENSOANG00000011599,ENSMMUG00000001131
ENSG00000113100,ENSPPAG00000033800,ENSPTRG00000016759,ENSGALG00000012923,ENSMUSG00000025370,ENSGGOG00000012370,ENSMODG00000004237,ENSPPYG00000015368,ENSOANG00000002505,ENSMMUG00000019846
ENSG00000113361,ENSPPAG00000033662,ENSPTRG00000016761,ENSGALG00000012917,ENSMUSG00000039385,ENSGGOG00000016956,ENSMODG00000004732,ENSPPYG00000015369,ENSOANG00000015746,ENSMMUG00000000712
ENSG00000113389,ENSPPAG00000030994,ENSPTRG00000016773,ENSGALG00000017405,ENSMUSG00000022206,ENSGGOG00000014489,ENSMODG00000020407,ENSPPYG00000015380,ENSOANG00000014433,ENSMMUG00000013366
ENSG00000113407,ENSPPAG00000021251,ENSPTRG00000016775,ENSGALG00000003288,ENSMUSG00000022241,ENSGGOG00000014336,ENSMODG00000020405,ENSPPYG00000015382,ENSOANG00000014432,ENSMMUG00000016224
ENSG00000113456,ENSPPAG00000028406,ENSPTRG00000016783,ENSGALG00000003365,ENSMUSG00000022248,ENSGGOG00000004219,ENSMODG00000020389,ENSPPYG00000015389,ENSOANG00000014524,ENSMMUG00000045918
ENSG00000113569,ENSPPAG00000043867,ENSPTRG00000016804,ENSGALG00000003688,ENSMUSG00000022142,ENSGGOG00000013905,ENSMODG00000020340,ENSPPYG00000015407,ENSOANG00000011539,ENSMMUG00000000704
ENSG00000113594,ENSPPAG00000040148,ENSPTRG00000016809,ENSGALG00000003733,ENSMUSG00000054263,ENSGGOG00000015008,ENSMODG00000020327,ENSPPYG00000015411,ENSOANG00000011785,ENSMMUG00000007386
ENSG00000132356,ENSPPAG00000035948,ENSPTRG00000016821,ENSGALG00000014832,ENSMUSG00000050697,ENSGGOG00000027961,ENSMODG00000020303,ENSPPYG00000015421,ENSOANG00000004087,ENSMMUG00000023806
ENSG00000145495,ENSPPAG00000036651,ENSPTRG00000016727,ENSGALG00000035699,ENSMUSG00000039100,ENSGGOG00000004929,ENSMODG00000002440,ENSPPYG00000015344,ENSOANG00000011595,ENSMMUG00000009758
ENSG00000145526,ENSPPAG00000040456,ENSPTRG00000016752,ENSGALG00000036097,ENSMUSG00000040420,ENSGGOG00000010981,ENSMODG00000003670,ENSPPYG00000015363,ENSOANG00000002498,ENSMMUG00000004389
ENSG00000145623,ENSPPAG00000033213,ENSPTRG00000016810,ENSGALG00000003747,ENSMUSG00000022146,ENSGGOG00000014580,ENSMODG00000020318,ENSPPYG00000015413,ENSOANG00000010210,ENSMMUG00000001609
ENSG00000150712,ENSPPAG00000030885,ENSPTRG00000016770,ENSGALG00000003168,ENSMUSG00000039458,ENSGGOG00000009387,ENSMODG00000020416,ENSPPYG00000015377,ENSOANG00000010931,ENSMMUG00000006600
ENSG00000150753,ENSPPAG00000029058,ENSPTRG00000016725,ENSGALG00000013041,ENSMUSG00000022234,ENSGGOG00000024064,ENSMODG00000002356,ENSPPYG00000015342,ENSOANG00000011592,ENSMMUG00000020112
ENSG00000150756,ENSPPAG00000042235,ENSPTRG00000016724,ENSGALG00000013043,ENSMUSG00000039065,ENSGGOG00000014109,ENSMODG00000002341,ENSPPYG00000015341,ENSOANG00000011590,ENSMMUG00000020111
ENSG00000151876,ENSPPAG00000036877,ENSPTRG00000016833,ENSGALG00000014851,ENSMUSG00000022184,ENSGGOG00000005501,ENSMODG00000020286,ENSPPYG00000015430,ENSOANG00000012512,ENSMMUG00000003966
ENSG00000151881,ENSPPAG00000000855,ENSPTRG00000016848,ENSGALG00000014863,ENSMUSG00000074634,ENSGGOG00000004881,ENSMODG00000025617,ENSPPYG00000015441,ENSOANG00000008910,ENSMMUG00000030140
ENSG00000151883,ENSPPAG00000030012,ENSPTRG00000016857,ENSGALG00000032991,ENSMUSG00000021725,ENSGGOG00000001459,ENSMODG00000019436,ENSPPYG00000015448,ENSOANG00000012952,ENSMMUG00000013841
ENSG00000152611,ENSPPAG00000019420,ENSPTRG00000016791,ENSGALG00000013376,ENSMUSG00000039676,ENSGGOG00000022838,ENSMODG00000020365,ENSPPYG00000015397,ENSOANG00000004141,ENSMMUG00000001678
ENSG00000152620,ENSPPAG00000036531,ENSPTRG00000016798,ENSGALG00000003558,ENSMUSG00000022253,ENSGGOG00000015623,ENSMODG00000020357,ENSPPYG00000015401,ENSOANG00000008785,ENSMMUG00000015226
ENSG00000153071,ENSPPAG00000028886,ENSPTRG00000016817,ENSGALG00000003803,ENSMUSG00000022150,ENSGGOG00000005856,ENSMODG00000020308,ENSPPYG00000015417,ENSOANG00000010205,ENSMMUG00000019879
ENSG00000154122,ENSPPAG00000029143,ENSPTRG00000016739,ENSGALG00000012964,ENSMUSG00000022265,ENSGGOG00000015324,ENSMODG00000002970,ENSPPYG00000015353,ENSOANG00000011616,ENSMMUG00000021942
ENSG00000154162,ENSPPAG00000029060,ENSPTRG00000016755,ENSGALG00000012941,ENSMUSG00000040452,ENSGGOG00000016817,ENSMODG00000003756,ENSPPYG00000015364,ENSOANG00000002500,ENSMMUG00000015092
ENSG00000164187,ENSPPAG00000029193,ENSPTRG00000016794,ENSGALG00000013377,ENSMUSG00000039704,ENSGGOG00000023658,ENSMODG00000020363,ENSPPYG00000015399,ENSOANG00000010786,ENSMMUG00000015223
ENSG00000164236,ENSPPAG00000014499,ENSPTRG00000016729,ENSGALG00000038328,ENSMUSG00000022237,ENSGGOG00000002528,ENSMODG00000002457,ENSPPYG00000015346,ENSOANG00000011598,ENSMMUG00000001130
ENSG00000164318,ENSPPAG00000034407,ENSPTRG00000016808,ENSGALG00000003726,ENSMUSG00000042961,ENSGGOG00000005053,ENSMODG00000020329,ENSPPYG00000015410,ENSOANG00000020798,ENSMMUG00000017163
ENSG00000164327,ENSPPAG00000039635,ENSPTRG00000016811,ENSGALG00000003775,ENSMUSG00000050310,ENSGGOG00000014599,ENSMODG00000020315,ENSPPYG00000015414,ENSOANG00000010208,ENSMMUG00000001611
ENSG00000168621,ENSPPAG00000012574,ENSPTRG00000016807,ENSGALG00000003716,ENSMUSG00000022144,ENSGGOG00000039274,ENSMODG00000020332,ENSPPYG00000015409,ENSOANG00000005353,ENSMMUG00000018963
ENSG00000168685,ENSPPAG00000039723,ENSPTRG00000016790,ENSGALG00000013372,ENSMUSG00000003882,ENSGGOG00000014862,ENSMODG00000020367,ENSPPYG00000015396,ENSOANG00000004142,ENSMMUG00000001676
ENSG00000168724,ENSPPAG00000042627,ENSPTRG00000016785,ENSGALG00000003387,ENSMUSG00000044224,ENSGGOG00000024744,ENSMODG00000020382,ENSPPYG00000015391,ENSOANG00000014526,ENSMMUG00000000446
ENSG00000169862,ENSPPAG00000033895,ENSPTRG00000016731,ENSGALG00000013001,ENSMUSG00000022240,ENSGGOG00000014843,ENSMODG00000002489,ENSPPYG00000015348,ENSOANG00000011600,ENSMMUG00000023419
ENSG00000171522,ENSPPAG00000029600,ENSPTRG00000016819,ENSGALG00000014824,ENSMUSG00000039942,ENSGGOG00000007632,ENSMODG00000020306,ENSPPYG00000015419,ENSOANG00000000341,ENSMMUG00000016167
ENSG00000172239,ENSPPAG00000036736,ENSPTRG00000016850,ENSGALG00000014867,ENSMUSG00000025451,ENSGGOG00000022753,ENSMODG00000020276,ENSPPYG00000015442,ENSOANG00000007984,ENSMMUG00000011878
ENSG00000172244,ENSPPAG00000041348,ENSPTRG00000016849,ENSGALG00000014865,ENSMUSG00000062822,ENSGGOG00000003565,ENSMODG00000020277,ENSPPYG00000029849,ENSOANG00000008911,ENSMMUG00000011877
ENSG00000182836,ENSPPAG00000027307,ENSPTRG00000016827,ENSGALG00000014845,ENSMUSG00000049148,ENSGGOG00000042825,ENSMODG00000020290,ENSPPYG00000015427,ENSOANG00000002823,ENSMMUG00000018004
ENSG00000183580,ENSPPAG00000020751,ENSPTRG00000016741,ENSGALG00000031947,ENSMUSG00000043556,ENSGGOG00000011159,ENSMODG00000003438,ENSPPYG00000015354,ENSOANG00000009144,ENSMMUG00000013364
ENSG00000183654,ENSPPAG00000016393,ENSPTRG00000016742,ENSGALG00000042584,ENSMUSG00000022269,ENSGGOG00000015876,ENSMODG00000003445,ENSPPYG00000015355,ENSOANG00000009145,ENSMMUG00000007069
ENSG00000205765,ENSPPAG00000027004,ENSPTRG00000051599,ENSGALG00000033098,ENSMUSG00000041935,ENSGGOG00000009157,ENSMODG00000020288,ENSPPYG00000015429,ENSOANG00000004647,ENSMMUG00000003968
ENSG00000039123,ENSPPAG00000039291,ENSPTRG00000016878,ENSGALG00000014709,ENSMUSG00000016018,ENSGGOG00000001867,ENSMODG00000019494,ENSPPYG00000015469,ENSOANG00000019937,ENSMMUG00000010379
ENSG00000039319,ENSPPAG00000039709,ENSPTRG00000017038,ENSGALG00000015576,ENSMUSG00000021706,ENSGGOG00000000411,ENSMODG00000019425,ENSPPYG00000015597,ENSOANG00000001613,ENSMMUG00000023177
ENSG00000049167,ENSPPAG00000029388,ENSPTRG00000016905,ENSGALG00000014732,ENSMUSG00000021694,ENSGGOG00000003300,ENSMODG00000019590,ENSPPYG00000015490,ENSOANG00000020447,ENSMMUG00000021812
ENSG00000049192,ENSPPAG00000034795,ENSPTRG00000016927,ENSGALG00000014751,ENSMUSG00000046169,ENSGGOG00000016127,ENSMODG00000019642,ENSPPYG00000015507,ENSOANG00000004726,ENSMMUG00000018100
ENSG00000049860,ENSPPAG00000042905,ENSPTRG00000016988,ENSGALG00000014933,ENSMUSG00000021665,ENSGGOG00000009296,ENSMODG00000001872,ENSPPYG00000029577,ENSOANG00000015777,ENSMMUG00000019997
ENSG00000049883,ENSPPAG00000028480,ENSPTRG00000016968,ENSGALG00000038260,ENSMUSG00000021650,ENSGGOG00000010695,ENSMODG00000001695,ENSPPYG00000015543,ENSOANG00000029198,ENSMMUG00000017908
ENSG00000067113,ENSPPAG00000041332,ENSPTRG00000016880,ENSGALG00000014711,ENSMUSG00000021759,ENSGGOG00000001872,ENSMODG00000019499,ENSPPYG00000015470,ENSOANG00000004886,ENSMMUG00000030099
ENSG00000068796,ENSPPAG00000034153,ENSPTRG00000016913,ENSGALG00000014737,ENSMUSG00000021693,ENSGGOG00000004774,ENSMODG00000019605,ENSPPYG00000015496,ENSOANG00000014359,ENSMMUG00000000399
ENSG00000069020,ENSPPAG00000010615,ENSPTRG00000016938,ENSGALG00000014784,ENSMUSG00000034751,ENSGGOG00000004284,ENSMODG00000019672,ENSPPYG00000015518,ENSOANG00000005570,ENSMMUG00000005357
ENSG00000083312,ENSPPAG00000042518,ENSPTRG00000016972,ENSGALG00000015014,ENSMUSG00000009470,ENSGGOG00000026800,ENSMODG00000001721,ENSPPYG00000015545,ENSOANG00000015785,ENSMMUG00000020923
ENSG00000085365,ENSPPAG00000037862,ENSPTRG00000047664,ENSGALG00000004425,ENSMUSG00000021687,ENSGGOG00000015191,ENSMODG00000019731,ENSPPYG00000015581,ENSOANG00000005818,ENSMMUG00000039925
ENSG00000086189,ENSPPAG00000034312,ENSPTRG00000016914,ENSGALG00000020569,ENSMUSG00000021692,ENSGGOG00000002309,ENSMODG00000025599,ENSPPYG00000015497,ENSOANG00000007259,ENSMMUG00000000400
ENSG00000086200,ENSPPAG00000042249,ENSPTRG00000016915,ENSGALG00000014740,ENSMUSG00000042590,ENSGGOG00000003240,ENSMODG00000019612,ENSPPYG00000015498,ENSOANG00000012524,ENSMMUG00000001233
ENSG00000112851,ENSPPAG00000036043,ENSPTRG00000016935,ENSGALG00000014773,ENSMUSG00000021709,ENSGGOG00000007225,ENSMODG00000019664,ENSPPYG00000015514,ENSOANG00000005023,ENSMMUG00000007683
ENSG00000113048,ENSPPAG00000038112,ENSPTRG00000016967,ENSGALG00000015002,ENSMUSG00000041632,ENSGGOG00000010683,ENSMODG00000001687,ENSPPYG00000015542,ENSOANG00000004072,ENSMMUG00000017905
ENSG00000113161,ENSPPAG00000034707,ENSPTRG00000016994,ENSGALG00000014948,ENSMUSG00000021670,ENSGGOG00000010919,ENSMODG00000002057,ENSPPYG00000015560,ENSOANG00000014109,ENSMMUG00000006139
ENSG00000113163,ENSPPAG00000042589,ENSPTRG00000016996,ENSGALG00000014952,ENSMUSG00000021669,ENSGGOG00000005049,ENSMODG00000002107,ENSPPYG00000015561,ENSOANG00000015771,ENSMMUG00000006141
ENSG00000113273,ENSPPAG00000040516,ENSPTRG00000017019,ENSGALG00000004438,ENSMUSG00000042082,ENSGGOG00000010450,ENSMODG00000019728,ENSPPYG00000015583,ENSOANG00000007901,ENSMMUG00000006792
ENSG00000113319,ENSPPAG00000043533,ENSPTRG00000017044,ENSGALG00000015598,ENSMUSG00000021708,ENSGGOG00000006976,ENSMODG00000020263,ENSPPYG00000015602,ENSOANG00000001603,ENSMMUG00000039944
ENSG00000113448,ENSPPAG00000041704,ENSPTRG00000016900,ENSGALG00000014727,ENSMUSG00000021699,ENSGGOG00000006975,ENSMODG00000019569,ENSPPYG00000015486,ENSOANG00000031315,ENSMMUG00000012132
ENSG00000113593,ENSPPAG00000030221,ENSPTRG00000016930,ENSGALG00000014756,ENSMUSG00000021713,ENSGGOG00000005111,ENSMODG00000019647,ENSPPYG00000015509,ENSOANG00000004724,ENSMMUG00000016511
ENSG00000113595,ENSPPAG00000027511,ENSPTRG00000016931,ENSGALG00000014765,ENSMUSG00000021712,ENSGGOG00000001144,ENSMODG00000019651,ENSPPYG00000015510,ENSOANG00000004723,ENSMMUG00000016514
ENSG00000113597,ENSPPAG00000039053,ENSPTRG00000016932,ENSGALG00000014767,ENSMUSG00000021711,ENSGGOG00000015454,ENSMODG00000019656,ENSPPYG00000015511,ENSOANG00000030357,ENSMMUG00000016519
ENSG00000122008,ENSPPAG00000026238,ENSPTRG00000016997,ENSGALG00000014956,ENSMUSG00000021668,ENSGGOG00000015644,ENSMODG00000002131,ENSPPYG00000015562,ENSOANG00000015770,ENSMMUG00000006144
ENSG00000122012,ENSPPAG00000042256,ENSPTRG00000017000,ENSGALG00000014967,ENSMUSG00000051111,ENSGGOG00000007723,ENSMODG00000003099,ENSPPYG00000015566,ENSOANG00000015768,ENSMMUG00000019887
ENSG00000123219,ENSPPAG00000026336,ENSPTRG00000016929,ENSGALG00000014753,ENSMUSG00000021714,ENSGGOG00000005105,ENSMODG00000019645,ENSPPYG00000015508,ENSOANG00000004725,ENSMMUG00000016509
ENSG00000131730,ENSPPAG00000040035,ENSPTRG00000024170,ENSGALG00000015602,ENSMUSG00000021622,ENSGGOG00000005929,ENSMODG00000020259,ENSPPYG00000015603,ENSOANG00000014771,ENSMMUG00000006932
ENSG00000132837,ENSPPAG00000022080,ENSPTRG00000017020,ENSGALG00000004491,ENSMUSG00000042102,ENSGGOG00000003203,ENSMODG00000019727,ENSPPYG00000015584,ENSOANG00000007898,ENSMMUG00000006795
ENSG00000132842,ENSPPAG00000038854,ENSPTRG00000017015,ENSGALG00000004390,ENSMUSG00000021686,ENSGGOG00000001771,ENSMODG00000019733,ENSPPYG00000015580,ENSOANG00000003100,ENSMMUG00000001360
ENSG00000134058,ENSPPAG00000028259,ENSPTRG00000016946,ENSGALG00000014790,ENSMUSG00000069089,ENSGGOG00000013349,ENSMODG00000019702,ENSPPYG00000015525,ENSOANG00000001543,ENSMMUG00000018621
ENSG00000134061,ENSPPAG00000037903,ENSPTRG00000016939,ENSGALG00000023411,ENSMUSG00000021624,ENSGGOG00000008093,ENSMODG00000019675,ENSPPYG00000015519,ENSOANG00000030291,ENSMMUG00000007700
ENSG00000134352,ENSPPAG00000019428,ENSPTRG00000016887,ENSGALG00000014716,ENSMUSG00000021756,ENSGGOG00000025621,ENSMODG00000019517,ENSPPYG00000015475,ENSOANG00000005447,ENSMMUG00000001893
ENSG00000134363,ENSPPAG00000026546,ENSPTRG00000016863,ENSGALG00000014908,ENSMUSG00000021765,ENSGGOG00000002978,ENSMODG00000019463,ENSPPYG00000015454,ENSOANG00000011201,ENSMMUG00000004860
ENSG00000145632,ENSPPAG00000040133,ENSPTRG00000016896,ENSGALG00000014725,ENSMUSG00000021701,ENSGGOG00000012710,ENSMODG00000019560,ENSPPYG00000015483,ENSOANG00000013641,ENSMMUG00000005177
ENSG00000145675,ENSPPAG00000042049,ENSPTRG00000016940,ENSGALG00000014786,ENSMUSG00000041417,ENSGGOG00000004248,ENSMODG00000019685,ENSPPYG00000015520,ENSOANG00000020461,ENSMMUG00000011532
ENSG00000145685,ENSPPAG00000036923,ENSPTRG00000045309,ENSGALG00000004437,ENSMUSG00000045312,ENSGGOG00000003771,ENSMODG00000019730,ENSPPYG00000015582,ENSOANG00000007905,ENSMMUG00000016402
ENSG00000145700,ENSPPAG00000033501,ENSPTRG00000016993,ENSGALG00000045757,ENSMUSG00000109561,ENSGGOG00000017052,ENSMODG00000002022,ENSPPYG00000015559,ENSOANG00000020639,ENSMMUG00000011061
ENSG00000145708,ENSPPAG00000041280,ENSPTRG00000017007,ENSGALG00000014994,ENSMUSG00000021680,ENSGGOG00000011139,ENSMODG00000019745,ENSPPYG00000015573,ENSOANG00000031473,ENSMMUG00000021354
ENSG00000152359,ENSPPAG00000037734,ENSPTRG00000016999,ENSGALG00000014960,ENSMUSG00000021671,ENSGGOG00000015106,ENSMODG00000002994,ENSPPYG00000015564,ENSOANG00000015769,ENSMMUG00000006146
ENSG00000152409,ENSPPAG00000037761,ENSPTRG00000017025,ENSGALG00000014819,ENSMUSG00000021690,ENSGGOG00000008560,ENSMODG00000019723,ENSPPYG00000015588,ENSOANG00000007892,ENSMMUG00000046325
ENSG00000152669,ENSPPAG00000027960,ENSPTRG00000016874,ENSGALG00000028595,ENSMUSG00000042417,ENSGGOG00000009166,ENSMODG00000019481,ENSPPYG00000029493,ENSOANG00000003602,ENSMMUG00000010372
ENSG00000152670,ENSPPAG00000033915,ENSPTRG00000016884,ENSGALG00000014713,ENSMUSG00000021758,ENSGGOG00000002439,ENSMODG00000019511,ENSPPYG00000015472,ENSOANG00000004888,ENSMMUG00000017386
ENSG00000152939,ENSPPAG00000031481,ENSPTRG00000016951,ENSGALG00000027140,ENSMUSG00000021636,ENSGGOG00000015558,ENSMODG00000019419,ENSPPYG00000015529,ENSOANG00000001618,ENSMMUG00000009158
ENSG00000153044,ENSPPAG00000039078,ENSPTRG00000016943,ENSGALG00000014788,ENSMUSG00000045273,ENSGGOG00000001525,ENSMODG00000025601,ENSPPYG00000015523,ENSOANG00000020763,ENSMMUG00000030035
ENSG00000153914,ENSPPAG00000031605,ENSPTRG00000016936,ENSGALG00000043541,ENSMUSG00000032621,ENSGGOG00000004737,ENSMODG00000019665,ENSPPYG00000015515,ENSOANG00000005029,ENSMMUG00000014586
